ID,DescripcionItem,CantidadItem,Municipio,Latitud_Y,Longitud_X,tierras,base,concreto,PvF,areaPvF,areaConcreto,areaBase,areaTierras
9181,Canalizacion tuberia en concreto,9.4,EL RETIRO,6.06197286,-75.50062879,0.705,0.47,0.47,0.0,True,True,True,False
9182,Canalizacion tuberia en concreto,11.2,HISPANIA,5.79863136,-75.9090783,0.84,0.5599999999999999,0.5599999999999999,0.0,False,False,False,False
9183,Canalizacion tuberia en concreto,14.5,AMAGA,6.026332,-75.695878,1.0875,0.7250000000000001,0.7250000000000001,0.0,False,False,False,False
9184,Canalizacion tuberia en concreto,17.0,ABEJORRAL,5.786289,-75.427559,1.275,0.8500000000000001,0.8500000000000001,0.0,False,False,False,False
9185,Canalizacion tuberia en concreto,0.2,AMALFI,6.90838358,-75.07268077,0.015,0.01,0.01,0.0,False,False,False,False
9186,Canalizacion tuberia en concreto,0.2,AMALFI,6.91208708,-75.08101608,0.015,0.01,0.01,0.0,False,False,False,False
9187,Canalizacion tuberia en concreto,0.2,DONMATIAS,6.479274,-75.390802,0.015,0.01,0.01,0.0,False,False,False,False
9188,Canalizacion tuberia en concreto,0.2,SAN PEDRO DE LOS MILAGROS,6.457163,-75.558691,0.015,0.01,0.01,0.0,True,True,True,False
9189,Canalizacion tuberia en concreto,0.2,SANTAFE DE ANTIOQUIA,6.562633,-75.828631,0.015,0.01,0.01,0.0,False,False,False,False
9190,Canalizacion tuberia en concreto,0.2,YALI,6.67406157,-74.84395834,0.015,0.01,0.01,0.0,False,False,False,False
9191,Canalizacion tuberia en concreto,0.3,CAÑASGORDAS,6.749315,-76.023284,0.0225,0.015,0.015,0.0,False,False,False,False
9192,Canalizacion tuberia en concreto,0.3,DONMATIAS,6.47920643,-75.3912104,0.0225,0.015,0.015,0.0,False,False,False,False
9193,Canalizacion tuberia en concreto,0.3,PUERTO BERRIO,6.48514465,-74.40744554,0.0225,0.015,0.015,0.0,False,False,False,False
9194,Canalizacion tuberia en concreto,0.3,PUERTO NARE,6.23278115,-74.56297336,0.0225,0.015,0.015,0.0,False,False,False,False
9195,Canalizacion tuberia en concreto,0.3,REMEDIOS,7.028902,-74.695892,0.0225,0.015,0.015,0.0,False,False,False,False
9196,Canalizacion tuberia en concreto,0.3,SAN PEDRO DE LOS MILAGROS,6.46173996,-75.55835175,0.0225,0.015,0.015,0.0,True,True,True,False
9197,Canalizacion tuberia en concreto,0.3,SAN PEDRO DE LOS MILAGROS,6.46307175,-75.55728797,0.0225,0.015,0.015,0.0,True,True,True,False
9198,Canalizacion tuberia en concreto,0.3,TOLEDO,7.01133,-75.6939802,0.0225,0.015,0.015,0.0,False,False,False,False
9199,Canalizacion tuberia en concreto,0.3,YARUMAL,6.96106634,-75.42235366,0.0225,0.015,0.015,0.0,False,False,False,False
9200,Canalizacion tuberia en concreto,0.3,YARUMAL,6.97296716,-75.42169772,0.0225,0.015,0.015,0.0,False,False,False,False
9201,Canalizacion tuberia en concreto,0.4,AMALFI,6.9078621,-75.07418048,0.03,0.02,0.02,0.0,False,False,False,False
9202,Canalizacion tuberia en concreto,0.4,AMALFI,6.909201,-75.07607001,0.03,0.02,0.02,0.0,False,False,False,False
9203,Canalizacion tuberia en concreto,0.4,ENTRERRIOS,6.56436605,-75.51771429,0.03,0.02,0.02,0.0,False,False,False,False
9204,Canalizacion tuberia en concreto,0.4,LIBORINA,6.78172717,-75.824636,0.03,0.02,0.02,0.0,False,False,False,False
9205,Canalizacion tuberia en concreto,0.4,SAN ROQUE,6.48367078,-75.01984984,0.03,0.02,0.02,0.0,False,False,False,False
9206,Canalizacion tuberia en concreto,0.4,SANTA ROSA DE OSOS,6.657236,-75.460581,0.03,0.02,0.02,0.0,False,False,False,False
9207,Canalizacion tuberia en concreto,0.4,SOPETRAN,6.507175,-75.74760667,0.03,0.02,0.02,0.0,False,False,False,False
9208,Canalizacion tuberia en concreto,0.4,YALI,6.67488428,-74.83445822,0.03,0.02,0.02,0.0,False,False,False,False
9209,Canalizacion tuberia en concreto,0.4,YALI,6.67705917,-74.83942618,0.03,0.02,0.02,0.0,False,False,False,False
9210,Canalizacion tuberia en concreto,0.4,YARUMAL,6.96705298,-75.4217525,0.03,0.02,0.02,0.0,False,False,False,False
9211,Canalizacion tuberia en concreto,0.4,YOLOMBO,6.59523429,-75.01161142,0.03,0.02,0.02,0.0,False,False,False,False
9212,Canalizacion tuberia en concreto,0.4,YOLOMBO,6.59667164,-75.00778016,0.03,0.02,0.02,0.0,False,False,False,False
9213,Canalizacion tuberia en concreto,0.4,YOLOMBO,6.59945524,-75.0091313,0.03,0.02,0.02,0.0,False,False,False,False
9214,Canalizacion tuberia en concreto,0.5,AMALFI,6.90827856,-75.07176213,0.0375,0.025,0.025,0.0,False,False,False,False
9215,Canalizacion tuberia en concreto,0.5,AMALFI,6.90854799,-75.07165999,0.0375,0.025,0.025,0.0,False,False,False,False
9216,Canalizacion tuberia en concreto,0.5,AMALFI,6.90934709,-75.07266066,0.0375,0.025,0.025,0.0,False,False,False,False
9217,Canalizacion tuberia en concreto,0.5,BELMIRA,6.60553514,-75.66598603,0.0375,0.025,0.025,0.0,False,False,False,False
9218,Canalizacion tuberia en concreto,0.5,CAÑASGORDAS,6.74953704,-76.02365475,0.0375,0.025,0.025,0.0,False,False,False,False
9219,Canalizacion tuberia en concreto,0.5,CAÑASGORDAS,6.750756,-76.026507,0.0375,0.025,0.025,0.0,False,False,False,False
9220,Canalizacion tuberia en concreto,0.5,DONMATIAS,6.47971624,-75.38964486,0.0375,0.025,0.025,0.0,False,False,False,False
9221,Canalizacion tuberia en concreto,0.5,GUADALUPE,6.81574458,-75.23983348,0.0375,0.025,0.025,0.0,False,False,False,False
9222,Canalizacion tuberia en concreto,0.5,ITUANGO,7.17913022,-75.76422991,0.0375,0.025,0.025,0.0,False,False,False,False
9223,Canalizacion tuberia en concreto,0.5,PUERTO BERRIO,6.5083034,-74.42903,0.0375,0.025,0.025,0.0,False,False,False,False
9224,Canalizacion tuberia en concreto,0.5,REMEDIOS,7.03975863,-74.7074276,0.0375,0.025,0.025,0.0,False,False,False,False
9225,Canalizacion tuberia en concreto,0.5,SAN JERONIMO,6.44988346,-75.72061164,0.0375,0.025,0.025,0.0,False,False,False,False
9226,Canalizacion tuberia en concreto,0.5,SAN PEDRO DE LOS MILAGROS,6.458643,-75.553994,0.0375,0.025,0.025,0.0,True,True,True,False
9227,Canalizacion tuberia en concreto,0.5,SANTAFE DE ANTIOQUIA,6.551013,-75.821234,0.0375,0.025,0.025,0.0,False,False,False,False
9228,Canalizacion tuberia en concreto,0.5,SANTA ROSA DE OSOS,6.642659,-75.458125,0.0375,0.025,0.025,0.0,False,False,False,False
9229,Canalizacion tuberia en concreto,0.5,SOPETRAN,6.5013009,-75.74734392,0.0375,0.025,0.025,0.0,False,False,False,False
9230,Canalizacion tuberia en concreto,0.5,SOPETRAN,6.507025,-75.74822,0.0375,0.025,0.025,0.0,False,False,False,False
9231,Canalizacion tuberia en concreto,0.5,VEGACHI,6.77204832,-74.79901848,0.0375,0.025,0.025,0.0,False,False,False,False
9232,Canalizacion tuberia en concreto,0.5,YOLOMBO,6.59193547,-75.0181476,0.0375,0.025,0.025,0.0,False,False,False,False
9233,Canalizacion tuberia en concreto,0.6,AMALFI,6.909172,-75.073787,0.045,0.03,0.03,0.0,False,False,False,False
9234,Canalizacion tuberia en concreto,0.6,AMALFI,6.91171984,-75.08086922,0.045,0.03,0.03,0.0,False,False,False,False
9235,Canalizacion tuberia en concreto,0.6,AMALFI,6.91213023,-75.0833403,0.045,0.03,0.03,0.0,False,False,False,False
9236,Canalizacion tuberia en concreto,0.6,DABEIBA,6.9990307,-76.26813742,0.045,0.03,0.03,0.0,False,False,False,False
9237,Canalizacion tuberia en concreto,0.6,DABEIBA,6.99924001,-76.26821629,0.045,0.03,0.03,0.0,False,False,False,False
9238,Canalizacion tuberia en concreto,0.6,ITUANGO,7.17286835,-75.76446017,0.045,0.03,0.03,0.0,False,False,False,False
9239,Canalizacion tuberia en concreto,0.6,PUERTO BERRIO,6.49157181,-74.41058291,0.045,0.03,0.03,0.0,False,False,False,False
9240,Canalizacion tuberia en concreto,0.6,SANTAFE DE ANTIOQUIA,6.551297,-75.821462,0.045,0.03,0.03,0.0,False,False,False,False
9241,Canalizacion tuberia en concreto,0.6,SANTAFE DE ANTIOQUIA,6.55659436,-75.82504305,0.045,0.03,0.03,0.0,False,False,False,False
9242,Canalizacion tuberia en concreto,0.6,SANTAFE DE ANTIOQUIA,6.56033,-75.830674,0.045,0.03,0.03,0.0,False,False,False,False
9243,Canalizacion tuberia en concreto,0.6,SANTAFE DE ANTIOQUIA,6.56108723,-75.83290643,0.045,0.03,0.03,0.0,False,False,False,False
9244,Canalizacion tuberia en concreto,0.6,SANTA ROSA DE OSOS,6.63247,-75.466341,0.045,0.03,0.03,0.0,False,False,False,False
9245,Canalizacion tuberia en concreto,0.6,SANTA ROSA DE OSOS,6.647745,-75.461327,0.045,0.03,0.03,0.0,False,False,False,False
9246,Canalizacion tuberia en concreto,0.6,SANTA ROSA DE OSOS,6.649038,-75.463193,0.045,0.03,0.03,0.0,False,False,False,False
9247,Canalizacion tuberia en concreto,0.6,SOPETRAN,6.49268301,-75.75188558,0.045,0.03,0.03,0.0,False,False,False,False
9248,Canalizacion tuberia en concreto,0.6,SOPETRAN,6.50149396,-75.74144241,0.045,0.03,0.03,0.0,False,False,False,False
9249,Canalizacion tuberia en concreto,0.6,SOPETRAN,6.504367,-75.745031,0.045,0.03,0.03,0.0,False,False,False,False
9250,Canalizacion tuberia en concreto,0.6,TOLEDO,7.01157016,-75.69389497,0.045,0.03,0.03,0.0,False,False,False,False
9251,Canalizacion tuberia en concreto,0.6,VEGACHI,6.77038502,-74.79979072,0.045,0.03,0.03,0.0,False,False,False,False
9252,Canalizacion tuberia en concreto,0.6,VEGACHI,6.775867,-74.801385,0.045,0.03,0.03,0.0,False,False,False,False
9253,Canalizacion tuberia en concreto,0.6,VEGACHI,6.78148367,-74.79833937,0.045,0.03,0.03,0.0,False,False,False,False
9254,Canalizacion tuberia en concreto,0.6,YARUMAL,6.97246114,-75.42049217,0.045,0.03,0.03,0.0,False,False,False,False
9255,Canalizacion tuberia en concreto,0.6,YOLOMBO,6.59523429,-75.01161142,0.045,0.03,0.03,0.0,False,False,False,False
9256,Canalizacion tuberia en concreto,0.7,AMALFI,6.91098686,-75.07666172,0.0525,0.0349999999999999,0.0349999999999999,0.0,False,False,False,False
9257,Canalizacion tuberia en concreto,0.7,CAROLINA DEL PRINCIPE,6.72388953,-75.2802286,0.0525,0.0349999999999999,0.0349999999999999,0.0,False,False,False,False
9258,Canalizacion tuberia en concreto,0.7,DONMATIAS,6.48713531,-75.39496464,0.0525,0.0349999999999999,0.0349999999999999,0.0,False,False,False,False
9259,Canalizacion tuberia en concreto,0.7,LIBORINA,6.76538851,-75.74892595,0.0525,0.0349999999999999,0.0349999999999999,0.0,False,False,False,False
9260,Canalizacion tuberia en concreto,0.7,SAN JERONIMO,6.43769772,-75.72363875,0.0525,0.0349999999999999,0.0349999999999999,0.0,False,False,False,False
9261,Canalizacion tuberia en concreto,0.7,SAN JERONIMO,6.441753,-75.725662,0.0525,0.0349999999999999,0.0349999999999999,0.0,False,False,False,False
9262,Canalizacion tuberia en concreto,0.7,SAN JERONIMO,6.445982,-75.725263,0.0525,0.0349999999999999,0.0349999999999999,0.0,False,False,False,False
9263,Canalizacion tuberia en concreto,0.7,SANTAFE DE ANTIOQUIA,6.560825,-75.824882,0.0525,0.0349999999999999,0.0349999999999999,0.0,False,False,False,False
9264,Canalizacion tuberia en concreto,0.7,SANTAFE DE ANTIOQUIA,6.563049,-75.822696,0.0525,0.0349999999999999,0.0349999999999999,0.0,False,False,False,False
9265,Canalizacion tuberia en concreto,0.7,SANTAFE DE ANTIOQUIA,6.564098,-75.828228,0.0525,0.0349999999999999,0.0349999999999999,0.0,False,False,False,False
9266,Canalizacion tuberia en concreto,0.7,SANTA ROSA DE OSOS,6.64381949,-75.46078826,0.0525,0.0349999999999999,0.0349999999999999,0.0,False,False,False,False
9267,Canalizacion tuberia en concreto,0.7,SANTA ROSA DE OSOS,6.64903364,-75.47072686,0.0525,0.0349999999999999,0.0349999999999999,0.0,False,False,False,False
9268,Canalizacion tuberia en concreto,0.7,YARUMAL,6.81490863,-75.48561063,0.0525,0.0349999999999999,0.0349999999999999,0.0,False,False,False,False
9269,Canalizacion tuberia en concreto,0.7,YARUMAL,6.96113568,-75.42041775,0.0525,0.0349999999999999,0.0349999999999999,0.0,False,False,False,False
9270,Canalizacion tuberia en concreto,0.7,YARUMAL,6.97038735,-75.4182712,0.0525,0.0349999999999999,0.0349999999999999,0.0,False,False,False,False
9271,Canalizacion tuberia en concreto,0.7,YOLOMBO,6.57075457,-74.99196773,0.0525,0.0349999999999999,0.0349999999999999,0.0,False,False,False,False
9272,Canalizacion tuberia en concreto,0.7,YOLOMBO,6.5955301,-75.00963678,0.0525,0.0349999999999999,0.0349999999999999,0.0,False,False,False,False
9273,Canalizacion tuberia en concreto,0.8,CAROLINA DEL PRINCIPE,6.72205124,-75.28167453,0.06,0.04,0.04,0.0,False,False,False,False
9274,Canalizacion tuberia en concreto,0.8,DONMATIAS,6.47921,-75.39076833,0.06,0.04,0.04,0.0,False,False,False,False
9275,Canalizacion tuberia en concreto,0.8,PUERTO BERRIO,6.49483566,-74.40648582,0.06,0.04,0.04,0.0,False,False,False,False
9276,Canalizacion tuberia en concreto,0.8,PUERTO BERRIO,6.50480967,-74.40165306,0.06,0.04,0.04,0.0,False,False,False,False
9277,Canalizacion tuberia en concreto,0.8,REMEDIOS,7.02793279,-74.69386687,0.06,0.04,0.04,0.0,False,False,False,False
9278,Canalizacion tuberia en concreto,0.8,REMEDIOS,7.038665,-74.707023,0.06,0.04,0.04,0.0,False,False,False,False
9279,Canalizacion tuberia en concreto,0.8,SAN ANDRES DE CUERQUIA,6.91203908,-75.67627139,0.06,0.04,0.04,0.0,False,False,False,False
9280,Canalizacion tuberia en concreto,0.8,SAN JERONIMO,6.43834649,-75.72389964,0.06,0.04,0.04,0.0,False,False,False,False
9281,Canalizacion tuberia en concreto,0.8,SANTAFE DE ANTIOQUIA,6.551238,-75.820941,0.06,0.04,0.04,0.0,False,False,False,False
9282,Canalizacion tuberia en concreto,0.8,SANTAFE DE ANTIOQUIA,6.552653,-75.824455,0.06,0.04,0.04,0.0,False,False,False,False
9283,Canalizacion tuberia en concreto,0.8,SANTO DOMINGO,6.4712134,-75.16300556,0.06,0.04,0.04,0.0,False,False,False,False
9284,Canalizacion tuberia en concreto,0.8,SOPETRAN,6.50497388,-75.74522019,0.06,0.04,0.04,0.0,False,False,False,False
9285,Canalizacion tuberia en concreto,0.8,VALDIVIA,7.16247666,-75.43931272,0.06,0.04,0.04,0.0,False,False,False,False
9286,Canalizacion tuberia en concreto,0.8,YARUMAL,6.9621413,-75.4204938,0.06,0.04,0.04,0.0,False,False,False,False
9287,Canalizacion tuberia en concreto,0.8,YARUMAL,6.96383778,-75.418842,0.06,0.04,0.04,0.0,False,False,False,False
9288,Canalizacion tuberia en concreto,0.8,YARUMAL,6.96872728,-75.4209176,0.06,0.04,0.04,0.0,False,False,False,False
9289,Canalizacion tuberia en concreto,0.8,YOLOMBO,6.59395808,-75.00918487,0.06,0.04,0.04,0.0,False,False,False,False
9290,Canalizacion tuberia en concreto,0.8,YOLOMBO,6.594929,-75.009612,0.06,0.04,0.04,0.0,False,False,False,False
9291,Canalizacion tuberia en concreto,0.9,AMALFI,6.90648944,-75.07729247,0.0675,0.045,0.045,0.0,False,False,False,False
9292,Canalizacion tuberia en concreto,0.9,AMALFI,6.90785452,-75.07644996,0.0675,0.045,0.045,0.0,False,False,False,False
9293,Canalizacion tuberia en concreto,0.9,CARACOLI,6.40968071,-74.75720664,0.0675,0.045,0.045,0.0,False,False,False,False
9294,Canalizacion tuberia en concreto,0.9,DABEIBA,6.99913585,-76.26812053,0.0675,0.045,0.045,0.0,False,False,False,False
9295,Canalizacion tuberia en concreto,0.9,GOMEZ PLATA,6.67592128,-75.21533634,0.0675,0.045,0.045,0.0,False,False,False,False
9296,Canalizacion tuberia en concreto,0.9,GOMEZ PLATA,6.684272,-75.217197,0.0675,0.045,0.045,0.0,False,False,False,False
9297,Canalizacion tuberia en concreto,0.9,LIBORINA,6.68052397,-75.80916253,0.0675,0.045,0.045,0.0,False,False,False,False
9298,Canalizacion tuberia en concreto,0.9,MACEO,6.5504075,-74.78753206,0.0675,0.045,0.045,0.0,False,False,False,False
9299,Canalizacion tuberia en concreto,0.9,SAN PEDRO DE LOS MILAGROS,6.452507,-75.555675,0.0675,0.045,0.045,0.0,True,True,True,False
9300,Canalizacion tuberia en concreto,0.9,SANTAFE DE ANTIOQUIA,6.56230479,-75.82367911,0.0675,0.045,0.045,0.0,False,False,False,False
9301,Canalizacion tuberia en concreto,0.9,SANTA ROSA DE OSOS,6.64975244,-75.46192293,0.0675,0.045,0.045,0.0,False,False,False,False
9302,Canalizacion tuberia en concreto,0.9,TOLEDO,7.01145136,-75.69403837,0.0675,0.045,0.045,0.0,False,False,False,False
9303,Canalizacion tuberia en concreto,0.9,VALDIVIA,7.16279458,-75.44068345,0.0675,0.045,0.045,0.0,False,False,False,False
9304,Canalizacion tuberia en concreto,0.9,YALI,6.67338573,-74.83134615,0.0675,0.045,0.045,0.0,False,False,False,False
9305,Canalizacion tuberia en concreto,0.9,YARUMAL,6.964048,-75.411992,0.0675,0.045,0.045,0.0,False,False,False,False
9306,Canalizacion tuberia en concreto,0.9,YOLOMBO,6.59450122,-75.01767152,0.0675,0.045,0.045,0.0,False,False,False,False
9307,Canalizacion tuberia en concreto,1.0,AMALFI,6.90899017,-75.0709944,0.075,0.05,0.05,0.0,False,False,False,False
9308,Canalizacion tuberia en concreto,1.0,GOMEZ PLATA,6.68132108,-75.22017213,0.075,0.05,0.05,0.0,False,False,False,False
9309,Canalizacion tuberia en concreto,1.0,GOMEZ PLATA,6.68469419,-75.22100311,0.075,0.05,0.05,0.0,False,False,False,False
9310,Canalizacion tuberia en concreto,1.0,MACEO,6.54905653,-74.78711523,0.075,0.05,0.05,0.0,False,False,False,False
9311,Canalizacion tuberia en concreto,1.0,PUERTO BERRIO,6.48515888,-74.4094304,0.075,0.05,0.05,0.0,False,False,False,False
9312,Canalizacion tuberia en concreto,1.0,PUERTO BERRIO,6.4908623,-74.40840292,0.075,0.05,0.05,0.0,False,False,False,False
9313,Canalizacion tuberia en concreto,1.0,PUERTO NARE,6.184023,-74.583353,0.075,0.05,0.05,0.0,False,False,False,False
9314,Canalizacion tuberia en concreto,1.0,PUERTO NARE,6.22673479,-74.57101148,0.075,0.05,0.05,0.0,False,False,False,False
9315,Canalizacion tuberia en concreto,1.0,SAN ANDRES DE CUERQUIA,6.911442,-75.676128,0.075,0.05,0.05,0.0,False,False,False,False
9316,Canalizacion tuberia en concreto,1.0,SAN JERONIMO,6.433304,-75.721337,0.075,0.05,0.05,0.0,False,False,False,False
9317,Canalizacion tuberia en concreto,1.0,SAN JOSE DE LA MONTAÑA,6.85053539,-75.68424397,0.075,0.05,0.05,0.0,False,False,False,False
9318,Canalizacion tuberia en concreto,1.0,SAN PEDRO DE LOS MILAGROS,6.44487668,-75.55681405,0.075,0.05,0.05,0.0,True,True,True,False
9319,Canalizacion tuberia en concreto,1.0,SANTAFE DE ANTIOQUIA,6.55247327,-75.82541481,0.075,0.05,0.05,0.0,False,False,False,False
9320,Canalizacion tuberia en concreto,1.0,SANTAFE DE ANTIOQUIA,6.55966191,-75.83102122,0.075,0.05,0.05,0.0,False,False,False,False
9321,Canalizacion tuberia en concreto,1.0,SANTAFE DE ANTIOQUIA,6.559777,-75.823025,0.075,0.05,0.05,0.0,False,False,False,False
9322,Canalizacion tuberia en concreto,1.0,SOPETRAN,6.493976,-75.75139,0.075,0.05,0.05,0.0,False,False,False,False
9323,Canalizacion tuberia en concreto,1.0,YOLOMBO,6.59311419,-75.01231441,0.075,0.05,0.05,0.0,False,False,False,False
9324,Canalizacion tuberia en concreto,1.0,YOLOMBO,6.59553,-75.009637,0.075,0.05,0.05,0.0,False,False,False,False
9325,Canalizacion tuberia en concreto,1.1,AMALFI,6.90790477,-75.07704105,0.0825,0.055,0.055,0.0,False,False,False,False
9326,Canalizacion tuberia en concreto,1.1,CAROLINA DEL PRINCIPE,6.72416509,-75.28075337,0.0825,0.055,0.055,0.0,False,False,False,False
9327,Canalizacion tuberia en concreto,1.1,PUERTO BERRIO,6.49228489,-74.39959202,0.0825,0.055,0.055,0.0,False,False,False,False
9328,Canalizacion tuberia en concreto,1.1,SOPETRAN,6.50308706,-75.75129058,0.0825,0.055,0.055,0.0,False,False,False,False
9329,Canalizacion tuberia en concreto,1.1,VEGACHI,6.76904052,-74.79754503,0.0825,0.055,0.055,0.0,False,False,False,False
9330,Canalizacion tuberia en concreto,1.1,VEGACHI,6.77347943,-74.80060477,0.0825,0.055,0.055,0.0,False,False,False,False
9331,Canalizacion tuberia en concreto,1.1,YOLOMBO,6.59440369,-75.00808096,0.0825,0.055,0.055,0.0,False,False,False,False
9332,Canalizacion tuberia en concreto,1.1,YOLOMBO,6.59523429,-75.01161142,0.0825,0.055,0.055,0.0,False,False,False,False
9333,Canalizacion tuberia en concreto,1.2,AMALFI,6.90907371,-75.07810157,0.09,0.06,0.06,0.0,False,False,False,False
9334,Canalizacion tuberia en concreto,1.2,DABEIBA,6.99879778,-76.26658139,0.09,0.06,0.06,0.0,False,False,False,False
9335,Canalizacion tuberia en concreto,1.2,GOMEZ PLATA,6.680033,-75.216168,0.09,0.06,0.06,0.0,False,False,False,False
9336,Canalizacion tuberia en concreto,1.2,PUERTO BERRIO,6.48419545,-74.40821628,0.09,0.06,0.06,0.0,False,False,False,False
9337,Canalizacion tuberia en concreto,1.2,PUERTO NARE,6.22832825,-74.56524921,0.09,0.06,0.06,0.0,False,False,False,False
9338,Canalizacion tuberia en concreto,1.2,SAN ANDRES DE CUERQUIA,6.91070141,-75.67634404,0.09,0.06,0.06,0.0,False,False,False,False
9339,Canalizacion tuberia en concreto,1.2,SAN JERONIMO,6.4461405,-75.72532148,0.09,0.06,0.06,0.0,False,False,False,False
