fid,ID,DescripcionItem,CantidadItem,Municipio,Latitud (Y),Longitud (X),tierras,base,concreto,PvF
"5858","10922",Canalizacion tuberia en asfalto,0.4,MEDELLIN,6.25566728,-75.55300123,0.03,0.03,0,0.01
"5859","10923",Canalizacion tuberia en asfalto,0.4,MEDELLIN,6.255746,-75.605484,0.03,0.03,0,0.01
"5860","10924",Canalizacion tuberia en asfalto,0.4,MEDELLIN,6.25689448,-75.59501853,0.03,0.03,0,0.01
"5861","10925",Canalizacion tuberia en asfalto,0.4,MEDELLIN,6.257745,-75.609281,0.03,0.03,0,0.01
"5862","10926",Canalizacion tuberia en asfalto,0.4,MEDELLIN,6.25784179,-75.61358374,0.03,0.03,0,0.01
"5863","10927",Canalizacion tuberia en asfalto,0.4,MEDELLIN,6.25787531,-75.61243384,0.03,0.03,0,0.01
"5864","10928",Canalizacion tuberia en asfalto,0.4,MEDELLIN,6.2591681,-75.60352476,0.03,0.03,0,0.01
"5865","10929",Canalizacion tuberia en asfalto,0.4,MEDELLIN,6.25926635,-75.61031135,0.03,0.03,0,0.01
"5866","10930",Canalizacion tuberia en asfalto,0.4,MEDELLIN,6.2592859,-75.61030152,0.03,0.03,0,0.01
"5867","10931",Canalizacion tuberia en asfalto,0.4,MEDELLIN,6.25930993,-75.59464728,0.03,0.03,0,0.01
"5868","10932",Canalizacion tuberia en asfalto,0.4,MEDELLIN,6.26000715,-75.61895457,0.03,0.03,0,0.01
"5869","10933",Canalizacion tuberia en asfalto,0.4,MEDELLIN,6.26054968,-75.55900641,0.03,0.03,0,0.01
"5870","10934",Canalizacion tuberia en asfalto,0.4,MEDELLIN,6.260811,-75.621498,0.03,0.03,0,0.01
"5871","10935",Canalizacion tuberia en asfalto,0.4,MEDELLIN,6.26270858,-75.59838769,0.03,0.03,0,0.01
"5872","10936",Canalizacion tuberia en asfalto,0.4,MEDELLIN,6.26480757,-75.54493774,0.03,0.03,0,0.01
"5873","10937",Canalizacion tuberia en asfalto,0.4,MEDELLIN,6.26755701,-75.55601188,0.03,0.03,0,0.01
"5874","10938",Canalizacion tuberia en asfalto,0.4,MEDELLIN,6.268228,-75.547594,0.03,0.03,0,0.01
"5875","10939",Canalizacion tuberia en asfalto,0.4,MEDELLIN,6.26949566,-75.54368874,0.03,0.03,0,0.01
"5876","10940",Canalizacion tuberia en asfalto,0.4,MEDELLIN,6.26975483,-75.55734446,0.03,0.03,0,0.01
"5877","10941",Canalizacion tuberia en asfalto,0.4,MEDELLIN,6.271108,-75.634063,0.03,0.03,0,0.01
"5878","10942",Canalizacion tuberia en asfalto,0.4,MEDELLIN,6.271108,-75.634118,0.03,0.03,0,0.01
"5879","10943",Canalizacion tuberia en asfalto,0.4,MEDELLIN,6.271165,-75.634068,0.03,0.03,0,0.01
"5880","10944",Canalizacion tuberia en asfalto,0.4,MEDELLIN,6.271674,-75.631766,0.03,0.03,0,0.01
"5881","10945",Canalizacion tuberia en asfalto,0.4,MEDELLIN,6.271723,-75.63295,0.03,0.03,0,0.01
"5882","10946",Canalizacion tuberia en asfalto,0.4,MEDELLIN,6.27284715,-75.57176748,0.03,0.03,0,0.01
"5883","10947",Canalizacion tuberia en asfalto,0.4,MEDELLIN,6.27298016,-75.5605749,0.03,0.03,0,0.01
"5884","10948",Canalizacion tuberia en asfalto,0.4,MEDELLIN,6.27435812,-75.54149853,0.03,0.03,0,0.01
"5885","10949",Canalizacion tuberia en asfalto,0.4,MEDELLIN,6.27584966,-75.61663606,0.03,0.03,0,0.01
"5886","10950",Canalizacion tuberia en asfalto,0.4,MEDELLIN,6.27693027,-75.54815865,0.03,0.03,0,0.01
"5887","10951",Canalizacion tuberia en asfalto,0.4,MEDELLIN,6.27698812,-75.56627532,0.03,0.03,0,0.01
"5888","10952",Canalizacion tuberia en asfalto,0.4,MEDELLIN,6.27808711,-75.59133323,0.03,0.03,0,0.01
"5889","10953",Canalizacion tuberia en asfalto,0.4,MEDELLIN,6.27817027,-75.54900433,0.03,0.03,0,0.01
"5890","10954",Canalizacion tuberia en asfalto,0.4,MEDELLIN,6.278463,-75.55356,0.03,0.03,0,0.01
"5891","10955",Canalizacion tuberia en asfalto,0.4,MEDELLIN,6.27860833,-75.56489732,0.03,0.03,0,0.01
"5892","10956",Canalizacion tuberia en asfalto,0.4,MEDELLIN,6.27887065,-75.54854491,0.03,0.03,0,0.01
"5893","10957",Canalizacion tuberia en asfalto,0.4,MEDELLIN,6.278876,-75.594571,0.03,0.03,0,0.01
"5894","10958",Canalizacion tuberia en asfalto,0.4,MEDELLIN,6.27889984,-75.55808512,0.03,0.03,0,0.01
"5895","10959",Canalizacion tuberia en asfalto,0.4,MEDELLIN,6.27912788,-75.5520148,0.03,0.03,0,0.01
"5896","10960",Canalizacion tuberia en asfalto,0.4,MEDELLIN,6.280171,-75.577051,0.03,0.03,0,0.01
"5897","10961",Canalizacion tuberia en asfalto,0.4,MEDELLIN,6.28078909,-75.558662,0.03,0.03,0,0.01
"5898","10962",Canalizacion tuberia en asfalto,0.4,MEDELLIN,6.28150141,-75.56717411,0.03,0.03,0,0.01
"5899","10963",Canalizacion tuberia en asfalto,0.4,MEDELLIN,6.282647,-75.561258,0.03,0.03,0,0.01
"5900","10964",Canalizacion tuberia en asfalto,0.4,MEDELLIN,6.282834,-75.577074,0.03,0.03,0,0.01
"5901","10965",Canalizacion tuberia en asfalto,0.4,MEDELLIN,6.28330708,-75.54860687,0.03,0.03,0,0.01
"5902","10966",Canalizacion tuberia en asfalto,0.4,MEDELLIN,6.28342397,-75.59155887,0.03,0.03,0,0.01
"5903","10967",Canalizacion tuberia en asfalto,0.4,MEDELLIN,6.284411,-75.543367,0.03,0.03,0,0.01
"5904","10968",Canalizacion tuberia en asfalto,0.4,MEDELLIN,6.284423,-75.594753,0.03,0.03,0,0.01
"5905","10969",Canalizacion tuberia en asfalto,0.4,MEDELLIN,6.28513582,-75.57381193,0.03,0.03,0,0.01
"5906","10970",Canalizacion tuberia en asfalto,0.4,MEDELLIN,6.28575787,-75.57317102,0.03,0.03,0,0.01
"5907","10971",Canalizacion tuberia en asfalto,0.4,MEDELLIN,6.28617374,-75.57296634,0.03,0.03,0,0.01
"5908","10972",Canalizacion tuberia en asfalto,0.4,MEDELLIN,6.286653,-75.53815954,0.03,0.03,0,0.01
"5909","10973",Canalizacion tuberia en asfalto,0.4,MEDELLIN,6.28685219,-75.57078827,0.03,0.03,0,0.01
"5910","10974",Canalizacion tuberia en asfalto,0.4,MEDELLIN,6.28805116,-75.59233956,0.03,0.03,0,0.01
"5911","10975",Canalizacion tuberia en asfalto,0.4,MEDELLIN,6.28812627,-75.5382092,0.03,0.03,0,0.01
"5912","10976",Canalizacion tuberia en asfalto,0.4,MEDELLIN,6.28815886,-75.54055925,0.03,0.03,0,0.01
"5913","10977",Canalizacion tuberia en asfalto,0.4,MEDELLIN,6.28827997,-75.54049869,0.03,0.03,0,0.01
"5914","10978",Canalizacion tuberia en asfalto,0.4,MEDELLIN,6.28832503,-75.54097447,0.03,0.03,0,0.01
"5915","10979",Canalizacion tuberia en asfalto,0.4,MEDELLIN,6.28894979,-75.54541904,0.03,0.03,0,0.01
"5916","10980",Canalizacion tuberia en asfalto,0.4,MEDELLIN,6.288996,-75.544323,0.03,0.03,0,0.01
"5917","10981",Canalizacion tuberia en asfalto,0.4,MEDELLIN,6.28971024,-75.53810078,0.03,0.03,0,0.01
"5918","10982",Canalizacion tuberia en asfalto,0.4,MEDELLIN,6.28975844,-75.53811845,0.03,0.03,0,0.01
"5919","10983",Canalizacion tuberia en asfalto,0.4,MEDELLIN,6.28979338,-75.53818415,0.03,0.03,0,0.01
"5920","10984",Canalizacion tuberia en asfalto,0.4,MEDELLIN,6.28979413,-75.53822994,0.03,0.03,0,0.01
"5921","10985",Canalizacion tuberia en asfalto,0.4,MEDELLIN,6.28984192,-75.53812091,0.03,0.03,0,0.01
"5922","10986",Canalizacion tuberia en asfalto,0.4,MEDELLIN,6.29006157,-75.53818744,0.03,0.03,0,0.01
"5923","10987",Canalizacion tuberia en asfalto,0.4,MEDELLIN,6.29008577,-75.53833103,0.03,0.03,0,0.01
"5924","10988",Canalizacion tuberia en asfalto,0.4,MEDELLIN,6.29065862,-75.55501363,0.03,0.03,0,0.01
"5925","10989",Canalizacion tuberia en asfalto,0.4,MEDELLIN,6.29084103,-75.55556484,0.03,0.03,0,0.01
"5926","10990",Canalizacion tuberia en asfalto,0.4,MEDELLIN,6.29168659,-75.57990148,0.03,0.03,0,0.01
"5927","10991",Canalizacion tuberia en asfalto,0.4,MEDELLIN,6.291907,-75.543498,0.03,0.03,0,0.01
"5928","10992",Canalizacion tuberia en asfalto,0.4,MEDELLIN,6.29219989,-75.5794147,0.03,0.03,0,0.01
"5929","10993",Canalizacion tuberia en asfalto,0.4,MEDELLIN,6.29239823,-75.54294686,0.03,0.03,0,0.01
"5930","10994",Canalizacion tuberia en asfalto,0.4,MEDELLIN,6.2925251,-75.56070399,0.03,0.03,0,0.01
"5931","10995",Canalizacion tuberia en asfalto,0.4,MEDELLIN,6.29254334,-75.56069738,0.03,0.03,0,0.01
"5932","10996",Canalizacion tuberia en asfalto,0.4,MEDELLIN,6.29306729,-75.55413018,0.03,0.03,0,0.01
"5933","10997",Canalizacion tuberia en asfalto,0.4,MEDELLIN,6.29384626,-75.55005413,0.03,0.03,0,0.01
"5934","10998",Canalizacion tuberia en asfalto,0.4,MEDELLIN,6.29560497,-75.55745032,0.03,0.03,0,0.01
"5935","10999",Canalizacion tuberia en asfalto,0.4,MEDELLIN,6.29568021,-75.573973,0.03,0.03,0,0.01
"5936","11000",Canalizacion tuberia en asfalto,0.4,MEDELLIN,6.29599,-75.557973,0.03,0.03,0,0.01
"5937","11001",Canalizacion tuberia en asfalto,0.4,MEDELLIN,6.296237,-75.555042,0.03,0.03,0,0.01
"5938","11002",Canalizacion tuberia en asfalto,0.4,MEDELLIN,6.29658,-75.582992,0.03,0.03,0,0.01
"5939","11003",Canalizacion tuberia en asfalto,0.4,MEDELLIN,6.29912254,-75.55032595,0.03,0.03,0,0.01
"5940","11004",Canalizacion tuberia en asfalto,0.4,MEDELLIN,6.301169,-75.544833,0.03,0.03,0,0.01
"5941","11005",Canalizacion tuberia en asfalto,0.4,MEDELLIN,6.30152972,-75.5520133,0.03,0.03,0,0.01
"5942","11006",Canalizacion tuberia en asfalto,0.4,MEDELLIN,6.302291,-75.552751,0.03,0.03,0,0.01
"5943","11007",Canalizacion tuberia en asfalto,0.4,MEDELLIN,6.30306332,-75.55297994,0.03,0.03,0,0.01
"5944","11008",Canalizacion tuberia en asfalto,0.4,MEDELLIN,6.30365277,-75.54790609,0.03,0.03,0,0.01
"5945","11009",Canalizacion tuberia en asfalto,0.4,MEDELLIN,6.30459806,-75.55928684,0.03,0.03,0,0.01
"5946","11010",Canalizacion tuberia en asfalto,0.4,MEDELLIN,6.30460732,-75.55302557,0.03,0.03,0,0.01
"5947","11011",Canalizacion tuberia en asfalto,0.4,MEDELLIN,6.305226,-75.567351,0.03,0.03,0,0.01
"5948","11012",Canalizacion tuberia en asfalto,0.4,MEDELLIN,6.306742,-75.554255,0.03,0.03,0,0.01
"5949","11013",Canalizacion tuberia en asfalto,0.5,BELLO,6.31406685,-75.5601108,0.0375,0.0375,0,0.0125
"5950","11014",Canalizacion tuberia en asfalto,0.5,BELLO,6.31838001,-75.55028524,0.0375,0.0375,0,0.0125
"5951","11015",Canalizacion tuberia en asfalto,0.5,COPACABANA,6.346504,-75.510242,0.0375,0.0375,0,0.0125
"5952","11016",Canalizacion tuberia en asfalto,0.5,MEDELLIN,6.22959682,-75.54196725,0.0375,0.0375,0,0.0125
"5953","11017",Canalizacion tuberia en asfalto,0.5,MEDELLIN,6.25823332,-75.55338273,0.0375,0.0375,0,0.0125
"5954","11018",Canalizacion tuberia en asfalto,0.5,MEDELLIN,6.26769921,-75.54459711,0.0375,0.0375,0,0.0125
"5955","11019",Canalizacion tuberia en asfalto,0.5,MEDELLIN,6.27281676,-75.55471952,0.0375,0.0375,0,0.0125
"5956","11020",Canalizacion tuberia en asfalto,0.5,MEDELLIN,6.27520894,-75.60490188,0.0375,0.0375,0,0.0125
"5957","11021",Canalizacion tuberia en asfalto,0.5,MEDELLIN,6.275276,-75.60466,0.0375,0.0375,0,0.0125
"5958","11022",Canalizacion tuberia en asfalto,0.5,MEDELLIN,6.275377,-75.604815,0.0375,0.0375,0,0.0125
"5959","11023",Canalizacion tuberia en asfalto,0.5,MEDELLIN,6.280738,-75.54448,0.0375,0.0375,0,0.0125
"5960","11024",Canalizacion tuberia en asfalto,0.5,MEDELLIN,6.28326719,-75.54451725,0.0375,0.0375,0,0.0125
"5961","11025",Canalizacion tuberia en asfalto,0.5,MEDELLIN,6.288135,-75.53831,0.0375,0.0375,0,0.0125
"5962","11026",Canalizacion tuberia en asfalto,0.5,MEDELLIN,6.2891967,-75.58537719,0.0375,0.0375,0,0.0125
"5963","11027",Canalizacion tuberia en asfalto,0.5,MEDELLIN,6.28928143,-75.58155994,0.0375,0.0375,0,0.0125
"5964","11028",Canalizacion tuberia en asfalto,0.5,MEDELLIN,6.29353006,-75.54486919,0.0375,0.0375,0,0.0125
"5965","11029",Canalizacion tuberia en asfalto,0.5,MEDELLIN,6.29392288,-75.5804466,0.0375,0.0375,0,0.0125
"5966","11030",Canalizacion tuberia en asfalto,0.5,MEDELLIN,6.29392765,-75.58204796,0.0375,0.0375,0,0.0125
"5967","11031",Canalizacion tuberia en asfalto,0.5,MEDELLIN,6.29582002,-75.54769996,0.0375,0.0375,0,0.0125
"5968","11032",Canalizacion tuberia en asfalto,0.5,MEDELLIN,6.296297,-75.547063,0.0375,0.0375,0,0.0125
"5969","11033",Canalizacion tuberia en asfalto,0.5,MEDELLIN,6.303742,-75.553731,0.0375,0.0375,0,0.0125
"5970","11034",Canalizacion tuberia en asfalto,0.5,MEDELLIN,6.30727536,-75.57730721,0.0375,0.0375,0,0.0125
"5971","11035",Canalizacion tuberia en asfalto,0.6,MEDELLIN,6.23702973,-75.53816448,0.045,0.045,0,0.015
"5972","11036",Canalizacion tuberia en asfalto,0.6,MEDELLIN,6.245187,-75.545192,0.045,0.045,0,0.015
"5973","11037",Canalizacion tuberia en asfalto,0.6,MEDELLIN,6.265602,-75.543776,0.045,0.045,0,0.015
"5974","11038",Canalizacion tuberia en asfalto,0.6,MEDELLIN,6.275862,-75.637348,0.045,0.045,0,0.015
"5975","11039",Canalizacion tuberia en asfalto,0.6,MEDELLIN,6.27660331,-75.56293703,0.045,0.045,0,0.015
"5976","11040",Canalizacion tuberia en asfalto,0.6,MEDELLIN,6.27996938,-75.59450082,0.045,0.045,0,0.015
"5977","11041",Canalizacion tuberia en asfalto,0.6,MEDELLIN,6.28452542,-75.58867285,0.045,0.045,0,0.015
"5978","11042",Canalizacion tuberia en asfalto,0.6,MEDELLIN,6.28492936,-75.5890793,0.045,0.045,0,0.015
"5979","11043",Canalizacion tuberia en asfalto,0.6,MEDELLIN,6.29151651,-75.53832462,0.045,0.045,0,0.015
"5980","11044",Canalizacion tuberia en asfalto,0.6,MEDELLIN,6.294549,-75.545084,0.045,0.045,0,0.015
"5981","11045",Canalizacion tuberia en asfalto,0.6,MEDELLIN,6.296344,-75.585277,0.045,0.045,0,0.015
"5982","11046",Canalizacion tuberia en asfalto,0.6,MEDELLIN,6.30162,-75.54448,0.045,0.045,0,0.015
"5983","11047",Canalizacion tuberia en asfalto,0.6,MEDELLIN,6.30949949,-75.56594443,0.045,0.045,0,0.015
"5984","11048",Canalizacion tuberia en asfalto,0.7,MEDELLIN,6.24223822,-75.56095093,0.0525,0.0525,0,0.0174999999999999
"5985","11049",Canalizacion tuberia en asfalto,0.7,MEDELLIN,6.26226865,-75.54560836,0.0525,0.0525,0,0.0174999999999999
"5986","11050",Canalizacion tuberia en asfalto,0.7,MEDELLIN,6.266173,-75.54293,0.0525,0.0525,0,0.0174999999999999
"5987","11051",Canalizacion tuberia en asfalto,0.7,MEDELLIN,6.26800921,-75.54286963,0.0525,0.0525,0,0.0174999999999999
"5988","11052",Canalizacion tuberia en asfalto,0.7,MEDELLIN,6.30109359,-75.5726013,0.0525,0.0525,0,0.0174999999999999
"5989","11053",Canalizacion tuberia en asfalto,0.8,COPACABANA,6.34409947,-75.51815473,0.06,0.06,0,0.02
"5990","11054",Canalizacion tuberia en asfalto,0.8,COPACABANA,6.349784,-75.502377,0.06,0.06,0,0.02
"5991","11055",Canalizacion tuberia en asfalto,0.8,MEDELLIN,6.27490333,-75.60558667,0.06,0.06,0,0.02
"5992","11056",Canalizacion tuberia en asfalto,0.8,MEDELLIN,6.277321,-75.563374,0.06,0.06,0,0.02
"5993","11057",Canalizacion tuberia en asfalto,0.8,MEDELLIN,6.27945578,-75.60661692,0.06,0.06,0,0.02
"5994","11058",Canalizacion tuberia en asfalto,0.8,MEDELLIN,6.30153057,-75.54448819,0.06,0.06,0,0.02
"5995","11059",Canalizacion tuberia en asfalto,0.9,COPACABANA,6.34095288,-75.51930488,0.0675,0.0675,0,0.0225
"5996","11060",Canalizacion tuberia en asfalto,0.9,MEDELLIN,6.2588864,-75.5503034,0.0675,0.0675,0,0.0225
"5997","11061",Canalizacion tuberia en asfalto,0.9,MEDELLIN,6.26863894,-75.58765387,0.0675,0.0675,0,0.0225
"5998","11062",Canalizacion tuberia en asfalto,0.9,MEDELLIN,6.289931,-75.575391,0.0675,0.0675,0,0.0225
"5999","11063",Canalizacion tuberia en asfalto,1,BELLO,6.30860485,-75.55381615,0.075,0.075,0,0.025
"6000","11064",Canalizacion tuberia en asfalto,1,BELLO,6.3168236,-75.56709267,0.075,0.075,0,0.025
"6001","11065",Canalizacion tuberia en asfalto,1,BELLO,6.31684812,-75.56345571,0.075,0.075,0,0.025
"6002","11066",Canalizacion tuberia en asfalto,1,COPACABANA,6.34493983,-75.50852636,0.075,0.075,0,0.025
"6003","11067",Canalizacion tuberia en asfalto,1,MEDELLIN,6.242675,-75.542648,0.075,0.075,0,0.025
"6004","11068",Canalizacion tuberia en asfalto,1,MEDELLIN,6.25145197,-75.55702409,0.075,0.075,0,0.025
"6005","11069",Canalizacion tuberia en asfalto,1,MEDELLIN,6.271069,-75.634137,0.075,0.075,0,0.025
"6006","11070",Canalizacion tuberia en asfalto,1,MEDELLIN,6.27530518,-75.53805459,0.075,0.075,0,0.025
"6007","11071",Canalizacion tuberia en asfalto,1,MEDELLIN,6.27982525,-75.59653652,0.075,0.075,0,0.025
"6008","11072",Canalizacion tuberia en asfalto,1,MEDELLIN,6.29447703,-75.5450722,0.075,0.075,0,0.025
"6009","11073",Canalizacion tuberia en asfalto,1,MEDELLIN,6.30648,-75.559522,0.075,0.075,0,0.025
"6010","11074",Canalizacion tuberia en asfalto,1.1,MEDELLIN,6.29657705,-75.57602442,0.0825,0.0825,0,0.0275
"6011","11075",Canalizacion tuberia en asfalto,1.2,BELLO,6.34532149,-75.54546044,0.09,0.09,0,0.03
"6012","11076",Canalizacion tuberia en asfalto,1.2,MEDELLIN,6.23567454,-75.53310292,0.09,0.09,0,0.03
"6013","11077",Canalizacion tuberia en asfalto,1.2,MEDELLIN,6.28164456,-75.56415154,0.09,0.09,0,0.03
"6014","11078",Canalizacion tuberia en asfalto,1.2,MEDELLIN,6.29351988,-75.58416562,0.09,0.09,0,0.03
"6015","11079",Canalizacion tuberia en asfalto,1.2,MEDELLIN,6.2968805,-75.54615062,0.09,0.09,0,0.03
"6016","11080",Canalizacion tuberia en asfalto,1.2,MEDELLIN,6.30722,-75.572321,0.09,0.09,0,0.03
"6017","11081",Canalizacion tuberia en asfalto,1.3,COPACABANA,6.38730668,-75.48439376,0.0975,0.0975,0,0.0325
"6018","11082",Canalizacion tuberia en asfalto,1.3,MEDELLIN,6.27945578,-75.60661692,0.0975,0.0975,0,0.0325
"6019","11083",Canalizacion tuberia en asfalto,1.4,MEDELLIN,6.30761,-75.571256,0.105,0.105,0,0.0349999999999999
"6020","11084",Canalizacion tuberia en asfalto,1.6,MEDELLIN,6.25512601,-75.58536912,0.12,0.12,0,0.04
"6021","11085",Canalizacion tuberia en asfalto,2,MEDELLIN,6.26372492,-75.56085657,0.15,0.15,0,0.05
"6022","11087",Canalizacion tuberia en asfalto,2.3,COPACABANA,6.3174755,-75.49605,0.1725,0.1725,0,0.0574999999999999
"6023","11088",Canalizacion tuberia en asfalto,2.3,MEDELLIN,6.31117577,-75.56291039,0.1725,0.1725,0,0.0574999999999999
"6024","11089",Canalizacion tuberia en asfalto,2.4,MEDELLIN,6.24133271,-75.54381342,0.18,0.18,0,0.06
"6025","11090",Canalizacion tuberia en asfalto,2.4,MEDELLIN,6.27310511,-75.58187324,0.18,0.18,0,0.06
"6026","11091",Canalizacion tuberia en asfalto,3.1,BELLO,6.34455308,-75.55012321,0.2325,0.2325,0,0.0775
"6027","11092",Canalizacion tuberia en asfalto,3.3,COPACABANA,6.3612908,-75.49069685,0.2475,0.2475,0,0.0825
"6028","11093",Canalizacion tuberia en asfalto,3.5,COPACABANA,6.340483,-75.510087,0.2625,0.2625,0,0.0875
"6029","11094",Canalizacion tuberia en asfalto,4.3,MEDELLIN,6.29544444,-75.58589156,0.3225,0.3225,0,0.1075
"6030","11095",Canalizacion tuberia en asfalto,4.8,COPACABANA,6.345617,-75.503673,0.36,0.36,0,0.12
"6031","11096",Canalizacion tuberia en asfalto,5,COPACABANA,6.33407776,-75.53496645,0.375,0.375,0,0.125
"6032","11097",Canalizacion tuberia en asfalto,8,MEDELLIN,6.27913619,-75.59605104,0.6,0.6,0,0.2
"6033","11098",Canalizacion tuberia en asfalto,25,MEDELLIN,6.24947049,-75.57273459,1.875,1.875,0,0.625
"6034","11100",Canalizacion tuberia en asfalto,0.2,BELLO,6.310006,-75.580836,0.015,0.015,0,0.005
"6035","11101",Canalizacion tuberia en asfalto,0.2,BELLO,6.31253391,-75.57699021,0.015,0.015,0,0.005
"6036","11102",Canalizacion tuberia en asfalto,0.2,BELLO,6.31483419,-75.58462467,0.015,0.015,0,0.005
"6037","11103",Canalizacion tuberia en asfalto,0.2,BELLO,6.31503793,-75.58798194,0.015,0.015,0,0.005
"6038","11104",Canalizacion tuberia en asfalto,0.2,BELLO,6.31830472,-75.56609869,0.015,0.015,0,0.005
"6039","11105",Canalizacion tuberia en asfalto,0.2,BELLO,6.33527576,-75.56377004,0.015,0.015,0,0.005
"6040","11106",Canalizacion tuberia en asfalto,0.2,BELLO,6.33692887,-75.56925505,0.015,0.015,0,0.005
"6041","11107",Canalizacion tuberia en asfalto,0.2,BELLO,6.33740841,-75.55519189,0.015,0.015,0,0.005
"6042","11108",Canalizacion tuberia en asfalto,0.2,BELLO,6.33758084,-75.56228463,0.015,0.015,0,0.005
"6043","11109",Canalizacion tuberia en asfalto,0.2,BELLO,6.33982042,-75.56859024,0.015,0.015,0,0.005
"6044","11110",Canalizacion tuberia en asfalto,0.2,BELLO,6.34128848,-75.56939394,0.015,0.015,0,0.005
"6045","11111",Canalizacion tuberia en asfalto,0.2,BELLO,6.34152856,-75.55920662,0.015,0.015,0,0.005
"6046","11112",Canalizacion tuberia en asfalto,0.2,BELLO,6.34453,-75.55154167,0.015,0.015,0,0.005
"6047","11113",Canalizacion tuberia en asfalto,0.2,BELLO,6.34610415,-75.57300568,0.015,0.015,0,0.005
"6048","11114",Canalizacion tuberia en asfalto,0.2,BELLO,6.352111,-75.568416,0.015,0.015,0,0.005
"6049","11115",Canalizacion tuberia en asfalto,0.2,BELLO,6.360425,-75.571441,0.015,0.015,0,0.005
"6050","11116",Canalizacion tuberia en asfalto,0.2,COPACABANA,6.3402999,-75.51841218,0.015,0.015,0,0.005
"6051","11117",Canalizacion tuberia en asfalto,0.2,COPACABANA,6.3446025,-75.51292452,0.015,0.015,0,0.005
"6052","11118",Canalizacion tuberia en asfalto,0.2,COPACABANA,6.34715155,-75.50914242,0.015,0.015,0,0.005
"6053","11119",Canalizacion tuberia en asfalto,0.2,COPACABANA,6.3473145,-75.50619969,0.015,0.015,0,0.005
"6054","11120",Canalizacion tuberia en asfalto,0.2,COPACABANA,6.35006926,-75.4997004,0.015,0.015,0,0.005
"6055","11121",Canalizacion tuberia en asfalto,0.2,COPACABANA,6.35014295,-75.49956173,0.015,0.015,0,0.005
"6056","11123",Canalizacion tuberia en asfalto,0.2,MEDELLIN,6.23509583,-75.53351584,0.015,0.015,0,0.005
"6057","11124",Canalizacion tuberia en asfalto,0.2,MEDELLIN,6.2368757,-75.55121657,0.015,0.015,0,0.005
"6058","11125",Canalizacion tuberia en asfalto,0.2,MEDELLIN,6.240321,-75.55590493,0.015,0.015,0,0.005
"6059","11126",Canalizacion tuberia en asfalto,0.2,MEDELLIN,6.24084082,-75.54615657,0.015,0.015,0,0.005
"6060","11127",Canalizacion tuberia en asfalto,0.2,MEDELLIN,6.24114195,-75.55775298,0.015,0.015,0,0.005
"6061","11128",Canalizacion tuberia en asfalto,0.2,MEDELLIN,6.2426572,-75.56095466,0.015,0.015,0,0.005
"6062","11129",Canalizacion tuberia en asfalto,0.2,MEDELLIN,6.243033,-75.559616,0.015,0.015,0,0.005
"6063","11130",Canalizacion tuberia en asfalto,0.2,MEDELLIN,6.243202,-75.556153,0.015,0.015,0,0.005
"6064","11131",Canalizacion tuberia en asfalto,0.2,MEDELLIN,6.24476029,-75.56713262,0.015,0.015,0,0.005
"6065","11132",Canalizacion tuberia en asfalto,0.2,MEDELLIN,6.24559582,-75.56567754,0.015,0.015,0,0.005
"6066","11133",Canalizacion tuberia en asfalto,0.2,MEDELLIN,6.24704853,-75.55995688,0.015,0.015,0,0.005
"6067","11134",Canalizacion tuberia en asfalto,0.2,MEDELLIN,6.24741445,-75.55277101,0.015,0.015,0,0.005
